component,baseline_iq,group_size,sampling,reported_iq,empirical_probability,exact_probability
numerical,101,50,without_replacement,120,0.0,4.1047336158969187e-16
numerical,101,50,without_replacement,121,0.0,3.930530394106482e-17
numerical,101,50,without_replacement,122,0.0,3.1706336084610302e-18
numerical,101,50,without_replacement,123,0.0,2.0846850437123674e-19
numerical,101,50,without_replacement,124,0.0,0.0
numerical,101,50,without_replacement,125,0.0,1.0642247173384552e-20
numerical,101,50,without_replacement,126,0.0,0.0
numerical,101,50,without_replacement,127,0.0,3.9059191108947808e-22
numerical,101,50,without_replacement,128,0.0,0.0
numerical,101,50,without_replacement,129,0.0,9.104885905810201e-24
numerical,101,50,without_replacement,130,0.0,0.0
numerical,101,50,without_replacement,131,0.0,0.0
numerical,101,50,without_replacement,132,0.0,0.0
numerical,101,50,without_replacement,133,0.0,0.0
numerical,101,50,without_replacement,134,0.0,1.109553160005993e-25
numerical,101,50,without_replacement,135,0.0,0.0
numerical,101,50,without_replacement,136,0.0,0.0
numerical,101,50,without_replacement,137,0.0,0.0
numerical,101,50,without_replacement,138,0.0,0.0
numerical,101,50,without_replacement,139,0.0,0.0
numerical,101,50,without_replacement,140,0.0,0.0
numerical,101,50,without_replacement,141,0.0,0.0
numerical,101,50,without_replacement,142,0.0,0.0
numerical,101,50,without_replacement,143,0.0,0.0
numerical,101,50,without_replacement,144,0.0,0.0
numerical,101,50,without_replacement,145,0.0,0.0
numerical,101,50,without_replacement,146,0.0,0.0
numerical,101,50,without_replacement,147,0.0,0.0
numerical,101,50,without_replacement,148,0.0,0.0
numerical,101,50,without_replacement,149,0.0,0.0
numerical,101,50,without_replacement,150,0.0,0.0
numerical,101,50,without_replacement,151,0.0,0.0
numerical,101,50,without_replacement,152,0.0,0.0
numerical,101,50,without_replacement,153,0.0,0.0
numerical,101,50,without_replacement,154,0.0,0.0
numerical,101,50,without_replacement,155,0.0,0.0
numerical,101,50,without_replacement,156,0.0,0.0
numerical,101,50,without_replacement,157,0.0,0.0
numerical,101,50,without_replacement,158,0.0,0.0
numerical,101,50,without_replacement,159,0.0,0.0
numerical,101,50,without_replacement,160,0.0,0.0
numerical,101,55,with_replacement,40,0.0,0.0
numerical,101,55,with_replacement,41,0.0,0.0
numerical,101,55,with_replacement,42,0.0,0.0
numerical,101,55,with_replacement,43,0.0,0.0
numerical,101,55,with_replacement,44,0.0,0.0
numerical,101,55,with_replacement,45,0.0,0.0
numerical,101,55,with_replacement,46,0.0,0.0
numerical,101,55,with_replacement,47,0.0,0.0
numerical,101,55,with_replacement,48,0.0,0.0
numerical,101,55,with_replacement,49,0.0,0.0
numerical,101,55,with_replacement,50,0.0,0.0
numerical,101,55,with_replacement,51,0.0,0.0
numerical,101,55,with_replacement,52,0.0,0.0
numerical,101,55,with_replacement,53,0.0,0.0
numerical,101,55,with_replacement,54,0.0,0.0
numerical,101,55,with_replacement,55,0.0,0.0
numerical,101,55,with_replacement,56,0.0,0.0
numerical,101,55,with_replacement,57,0.0,0.0
numerical,101,55,with_replacement,58,0.0,0.0
numerical,101,55,with_replacement,59,0.0,0.0
numerical,101,55,with_replacement,60,0.0,0.0
numerical,101,55,with_replacement,61,0.0,0.0
numerical,101,55,with_replacement,62,0.0,0.0
numerical,101,55,with_replacement,63,0.0,4.571153994597259e-23
numerical,101,55,with_replacement,64,0.0,0.0
numerical,101,55,with_replacement,65,0.0,0.0
numerical,101,55,with_replacement,66,0.0,0.0
numerical,101,55,with_replacement,67,0.0,5.832926367547406e-22
numerical,101,55,with_replacement,68,0.0,0.0
numerical,101,55,with_replacement,69,0.0,0.0
numerical,101,55,with_replacement,70,0.0,5.806887831177669e-21
numerical,101,55,with_replacement,71,0.0,0.0
numerical,101,55,with_replacement,72,0.0,4.809734480199975e-20
numerical,101,55,with_replacement,73,0.0,3.418001440066674e-19
numerical,101,55,with_replacement,74,0.0,0.0
numerical,101,55,with_replacement,75,0.0,2.1554387408260685e-18
numerical,101,55,with_replacement,76,0.0,1.2252233562209324e-17
numerical,101,55,with_replacement,77,0.0,6.375036430830907e-17
numerical,101,55,with_replacement,78,0.0,3.064692383876388e-16
numerical,101,55,with_replacement,79,0.0,7.141398138811189e-15
numerical,101,55,with_replacement,80,0.0,2.2848854258483068e-14
numerical,101,55,with_replacement,81,0.0,8.570089284867093e-14
numerical,101,55,with_replacement,82,0.0,1.3442852570176727e-12
numerical,101,55,with_replacement,83,0.0,1.3896918190350814e-11
numerical,101,55,with_replacement,84,0.0,3.148375963362542e-11
numerical,101,55,with_replacement,85,0.0,3.423536304587324e-10
numerical,101,55,with_replacement,86,0.0,2.421436274435503e-09
numerical,101,55,with_replacement,87,1e-06,4.007233197403199e-08
numerical,101,55,with_replacement,88,0.0,1.8455173800276247e-07
numerical,101,55,with_replacement,89,2e-06,8.523440163044051e-07
numerical,101,55,with_replacement,90,8e-06,8.10673189952565e-06
numerical,101,55,with_replacement,91,3.8e-05,2.465155589566248e-05
numerical,101,55,with_replacement,92,0.000151,0.00016691624931667792
numerical,101,55,with_replacement,93,0.000754,0.0007741167681991683
numerical,101,55,with_replacement,94,0.001495,0.001538588612560873
numerical,101,55,with_replacement,95,0.00642,0.006415234720980405
numerical,101,55,with_replacement,96,0.017566,0.01765784708654295
numerical,101,55,with_replacement,97,0.040265,0.04029421827542752
numerical,101,55,with_replacement,98,0.076212,0.07641550596038792
numerical,101,55,with_replacement,99,0.120969,0.12058899809829147
numerical,101,55,with_replacement,100,0.158406,0.1583779603827118
numerical,101,55,with_replacement,101,0.172924,0.1729571100912396
numerical,101,55,with_replacement,102,0.156204,0.15672654982603412
numerical,101,55,with_replacement,103,0.083262,0.08340032450767892
numerical,101,55,with_replacement,104,0.087543,0.08701810176697135
numerical,101,55,with_replacement,105,0.047119,0.04700618894039417
numerical,101,55,with_replacement,106,0.015823,0.015818973691628987
numerical,101,55,with_replacement,107,0.01072,0.010616258120591112
numerical,101,55,with_replacement,108,0.002531,0.002592968515972363
numerical,101,55,with_replacement,109,0.001305,0.0012907359209599104
numerical,101,55,with_replacement,110,0.000208,0.00021972250534489545
numerical,101,55,with_replacement,111,4.9e-05,6.678622538966129e-05
numerical,101,55,with_replacement,112,2.1e-05,1.7875057255938747e-05
numerical,101,55,with_replacement,113,3e-06,4.1733934909439086e-06
numerical,101,55,with_replacement,114,1e-06,5.884386067535721e-07
numerical,101,55,with_replacement,115,0.0,3.5510868269872573e-07
numerical,101,55,with_replacement,116,0.0,5.5660656532974466e-08
numerical,101,55,with_replacement,117,0.0,5.385550488631301e-09
numerical,101,55,with_replacement,118,0.0,1.8128180215149646e-09
numerical,101,55,with_replacement,119,0.0,5.753557958083959e-10
numerical,101,55,with_replacement,120,0.0,2.1871575278021586e-10
numerical,101,55,with_replacement,121,0.0,0.0
numerical,101,55,with_replacement,122,0.0,1.2169552939623254e-11
numerical,101,55,with_replacement,123,0.0,2.854524522016238e-12
numerical,101,55,with_replacement,124,0.0,6.035441875261665e-13
numerical,101,55,with_replacement,125,0.0,0.0
numerical,101,55,with_replacement,126,0.0,1.1323916777956956e-13
numerical,101,55,with_replacement,127,0.0,0.0
numerical,101,55,with_replacement,128,0.0,1.822878575657597e-14
numerical,101,55,with_replacement,129,0.0,0.0
numerical,101,55,with_replacement,130,0.0,2.4414033398297086e-15
numerical,101,55,with_replacement,131,0.0,0.0
numerical,101,55,with_replacement,132,0.0,0.0
numerical,101,55,with_replacement,133,0.0,0.0
numerical,101,55,with_replacement,134,0.0,2.5920353789786457e-16
numerical,101,55,with_replacement,135,0.0,0.0
numerical,101,55,with_replacement,136,0.0,0.0
numerical,101,55,with_replacement,137,0.0,0.0
numerical,101,55,with_replacement,138,0.0,0.0
numerical,101,55,with_replacement,139,0.0,0.0
numerical,101,55,with_replacement,140,0.0,0.0
numerical,101,55,with_replacement,141,0.0,0.0
numerical,101,55,with_replacement,142,0.0,0.0
numerical,101,55,with_replacement,143,0.0,0.0
numerical,101,55,with_replacement,144,0.0,0.0
numerical,101,55,with_replacement,145,0.0,0.0
numerical,101,55,with_replacement,146,0.0,0.0
numerical,101,55,with_replacement,147,0.0,0.0
numerical,101,55,with_replacement,148,0.0,0.0
numerical,101,55,with_replacement,149,0.0,0.0
numerical,101,55,with_replacement,150,0.0,0.0
numerical,101,55,with_replacement,151,0.0,0.0
numerical,101,55,with_replacement,152,0.0,0.0
numerical,101,55,with_replacement,153,0.0,0.0
numerical,101,55,with_replacement,154,0.0,0.0
numerical,101,55,with_replacement,155,0.0,0.0
numerical,101,55,with_replacement,156,0.0,0.0
numerical,101,55,with_replacement,157,0.0,0.0
numerical,101,55,with_replacement,158,0.0,0.0
numerical,101,55,with_replacement,159,0.0,0.0
numerical,101,55,with_replacement,160,0.0,0.0
numerical,101,55,without_replacement,40,0.0,0.0
numerical,101,55,without_replacement,41,0.0,0.0
numerical,101,55,without_replacement,42,0.0,0.0
numerical,101,55,without_replacement,43,0.0,0.0
numerical,101,55,without_replacement,44,0.0,0.0
numerical,101,55,without_replacement,45,0.0,0.0
numerical,101,55,without_replacement,46,0.0,0.0
numerical,101,55,without_replacement,47,0.0,0.0
numerical,101,55,without_replacement,48,0.0,0.0
numerical,101,55,without_replacement,49,0.0,0.0
numerical,101,55,without_replacement,50,0.0,0.0
numerical,101,55,without_replacement,51,0.0,0.0
numerical,101,55,without_replacement,52,0.0,0.0
numerical,101,55,without_replacement,53,0.0,0.0
numerical,101,55,without_replacement,54,0.0,0.0
numerical,101,55,without_replacement,55,0.0,0.0
numerical,101,55,without_replacement,56,0.0,0.0
numerical,101,55,without_replacement,57,0.0,0.0
numerical,101,55,without_replacement,58,0.0,0.0
numerical,101,55,without_replacement,59,0.0,0.0
numerical,101,55,without_replacement,60,0.0,0.0
numerical,101,55,without_replacement,61,0.0,0.0
numerical,101,55,without_replacement,62,0.0,0.0
numerical,101,55,without_replacement,63,0.0,0.0
numerical,101,55,without_replacement,64,0.0,0.0
numerical,101,55,without_replacement,65,0.0,0.0
numerical,101,55,without_replacement,66,0.0,0.0
numerical,101,55,without_replacement,67,0.0,0.0
numerical,101,55,without_replacement,68,0.0,0.0
numerical,101,55,without_replacement,69,0.0,0.0
numerical,101,55,without_replacement,70,0.0,0.0
numerical,101,55,without_replacement,71,0.0,0.0
numerical,101,55,without_replacement,72,0.0,0.0
numerical,101,55,without_replacement,73,0.0,0.0
numerical,101,55,without_replacement,74,0.0,0.0
numerical,101,55,without_replacement,75,0.0,0.0
numerical,101,55,without_replacement,76,0.0,0.0
numerical,101,55,without_replacement,77,0.0,0.0
numerical,101,55,without_replacement,78,0.0,0.0
numerical,101,55,without_replacement,79,0.0,0.0
numerical,101,55,without_replacement,80,0.0,0.0
numerical,101,55,without_replacement,81,0.0,0.0
numerical,101,55,without_replacement,82,0.0,0.0
numerical,101,55,without_replacement,83,0.0,0.0
numerical,101,55,without_replacement,84,0.0,4.734935248958718e-28
numerical,101,55,without_replacement,85,0.0,9.215367728285905e-24
numerical,101,55,without_replacement,86,0.0,1.1032839084474029e-20
numerical,101,55,without_replacement,87,0.0,4.2684406053897086e-17
numerical,101,55,without_replacement,88,0.0,4.107612998926955e-15
numerical,101,55,without_replacement,89,0.0,2.347725337341299e-13
numerical,101,55,without_replacement,90,0.0,4.7780506911981964e-11
numerical,101,55,without_replacement,91,0.0,1.0219606157560081e-09
numerical,101,55,without_replacement,92,0.0,6.377936538330784e-08
numerical,101,55,without_replacement,93,3e-06,2.128940956667732e-06
numerical,101,55,without_replacement,94,1.4e-05,1.4948564906202057e-05
numerical,101,55,without_replacement,95,0.000252,0.00023364404478105156
numerical,101,55,without_replacement,96,0.002018,0.0020976863583242428
numerical,101,55,without_replacement,97,0.012242,0.01220025948573541
numerical,101,55,without_replacement,98,0.046953,0.04686177866299034
numerical,101,55,without_replacement,99,0.120433,0.12053466610858529
numerical,101,55,without_replacement,100,0.209609,0.20957106919518412
numerical,101,55,without_replacement,101,0.247121,0.24767292329513818
numerical,101,55,without_replacement,102,0.199435,0.19935168950639182
numerical,101,55,without_replacement,103,0.08274,0.08233069411005989
numerical,101,55,without_replacement,104,0.058893,0.05881642966557961
numerical,101,55,without_replacement,105,0.016627,0.016722179201711745
numerical,101,55,without_replacement,106,0.002761,0.0026832011028902585
numerical,101,55,without_replacement,107,0.000809,0.0008257176934573085
numerical,101,55,without_replacement,108,7.6e-05,6.831417591384238e-05
numerical,101,55,without_replacement,109,1.4e-05,1.208586354673811e-05
numerical,101,55,without_replacement,110,0.0,4.7269914819676737e-07
numerical,101,55,without_replacement,111,0.0,4.3232409364082456e-08
numerical,101,55,without_replacement,112,0.0,3.070266866405546e-09
numerical,101,55,without_replacement,113,0.0,1.6584756475924933e-10
numerical,101,55,without_replacement,114,0.0,5.627613542980562e-12
numerical,101,55,without_replacement,115,0.0,1.1738222276503745e-12
numerical,101,55,without_replacement,116,0.0,2.794765919543105e-14
numerical,101,55,without_replacement,117,0.0,3.979268828714249e-16
numerical,101,55,without_replacement,118,0.0,4.225316220707722e-17
numerical,101,55,without_replacement,119,0.0,3.908043107912012e-18
numerical,101,55,without_replacement,120,0.0,3.2933666980270134e-19
numerical,101,55,without_replacement,121,0.0,0.0
numerical,101,55,without_replacement,122,0.0,1.0780223534696214e-21
numerical,101,55,without_replacement,123,0.0,4.343841202628182e-23
numerical,101,55,without_replacement,124,0.0,1.2152350579253991e-24
numerical,101,55,without_replacement,125,0.0,0.0
numerical,101,55,without_replacement,126,0.0,1.9854233391957295e-26
numerical,101,55,without_replacement,127,0.0,0.0
numerical,101,55,without_replacement,128,0.0,1.2997861467729814e-28
numerical,101,55,without_replacement,129,0.0,0.0
numerical,101,55,without_replacement,130,0.0,0.0
